Company,Event_Date,Stock_Date,Classification,Title,Significance_Score,pre_event_CAR,pre_event_AAR,pre_event_days,event_day_CAR,event_day_AAR,event_day_days,post_event_CAR,post_event_AAR,post_event_days,full_window_CAR,full_window_AAR,full_window_days
Sun Pharma,2023-08-21,2023-08-21,Bad,Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following Approval Of Its Product - insights.citeline.com,0.4646887627091707,-0.008830622201267228,-0.002943540733755743,3,-0.002929085436148617,-0.002929085436148617,1,-0.004790883389964924,-0.001197720847491231,4,-0.016550591027380768,-0.002068823878422596,8
Sun Pharma,2023-10-06,2023-10-06,Good,US FDA approves NDA for Sun Pharma's alopecia drug Deuruxolitinib - Business Standard,0.4908383033607583,0.0007462083502777863,0.0002487361167592621,3,0.0018460065013812263,0.0018460065013812263,1,0.00035352508579592455,0.00011784169526530819,3,0.0029457399374549368,0.000420819991064991,7
Sun Pharma,2024-07-03,2024-07-03,Bad,Warning letter: USFDA pulls up Sun Pharma for manufacturing issues at Dadra facility - The Economic Times,0.4598404290175036,-0.016632456123223543,-0.0055441520410745146,3,-0.004240469480687402,-0.004240469480687402,1,-0.0035459929900201583,-0.0011819976633400528,3,-0.024418918593931107,-0.003488416941990158,7
Sun Pharma,2024-07-26,2024-07-26,Good,Sun Pharma receives US FDA approval for drug to treat alopecia areata - Business Standard,0.5669476685207869,-0.0030814567534562954,-0.0007703641883640738,4,0.010064184400847696,0.010064184400847696,1,0.014068163795899518,0.004689387931966506,3,0.02105089144329092,0.002631361430411365,8
Sun Pharma,2024-07-26,2024-07-26,Good,Sun Pharma gets USFDA approval for Alopecia treatment drug - CNBC TV18,0.5669476685207869,-0.0030814567534562954,-0.0007703641883640738,4,0.010064184400847696,0.010064184400847696,1,0.014068163795899518,0.004689387931966506,3,0.02105089144329092,0.002631361430411365,8
Sun Pharma,2024-07-26,2024-07-26,Good,Sun Pharma receives USFDA approval for LEQSELVI (deuruxolitinib) 8 mg tablets - Business Standard,0.5669476685207869,-0.0030814567534562954,-0.0007703641883640738,4,0.010064184400847696,0.010064184400847696,1,0.014068163795899518,0.004689387931966506,3,0.02105089144329092,0.002631361430411365,8
Sun Pharma,2024-07-26,2024-07-26,Good,FDA approves Sun Pharma’s JAK inhibitor for alopecia - Pharmaceutical Technology,0.5169476685207869,-0.0030814567534562954,-0.0007703641883640738,4,0.010064184400847696,0.010064184400847696,1,0.014068163795899518,0.004689387931966506,3,0.02105089144329092,0.002631361430411365,8
Sun Pharma,2024-07-28,2024-07-29,Good,"FDA Approval of Alopecia Drug Positions Sun Pharma to Compete With Eli Lilly, Pfizer - MedCity News",0.5470454545454545,0.008854834670554037,0.0029516115568513457,3,0.011705215267339215,0.011705215267339215,1,0.0011246867994749808,0.0002811716998687452,4,0.021684736737368236,0.002710592092171029,8
Sun Pharma,2024-07-29,2024-07-29,Good,FDA approves Sun Pharma’s alopecia drug Leqselvi | Pharmaceutical | The Pharmaletter - The Pharma Letter,0.4883455103916609,0.008854834670554037,0.0029516115568513457,3,0.011705215267339215,0.011705215267339215,1,0.0011246867994749808,0.0002811716998687452,4,0.021684736737368236,0.002710592092171029,8
Sun Pharma,2024-07-30,2024-07-30,Good,FDA approves Sun Pharma’s oral JAK inhibitor Leqselvi to treat severe alopecia areata - PMLiVE,0.4971216275453032,0.023282125035402716,0.007760708345134239,3,-0.0038980872484085678,-0.0038980872484085678,1,0.0050227740478835485,0.0016742580159611828,3,0.0244068118348777,0.0034866874049825284,7
Sun Pharma,2024-09-06,2024-09-06,Good,Sun Pharma-Moebius Medical anti-osteoarthritis pain drug gets USFDA fast track status - The Economic Times,0.4833265443055193,-0.005547261251182672,-0.001386815312795668,4,0.009353027978234769,0.009353027978234769,1,-0.0018275511493877515,-0.0006091837164625838,3,0.0019782155776643454,0.00024727694720804306,8
Sun Pharma,2025-05-16,2025-05-16,Good,Sun Pharma Announces FDA Approval of Next Generation BLU-U® Blue Light Photodynamic Therapy Illuminator for Actinic Keratosis - PR Newswire,0.5356314019693516,-0.036899447493733,-0.00922486187343325,4,-0.0013850292156034711,-0.0013850292156034711,1,-0.0016931905141132088,-0.0005643968380377363,3,-0.03997766722344967,-0.0049972084029312105,8
Sun Pharma,2025-05-16,2025-05-16,Good,Sun Pharma gets USFDA approval for new device to treat skin disease - Business Standard,0.5356314019693516,-0.036899447493733,-0.00922486187343325,4,-0.0013850292156034711,-0.0013850292156034711,1,-0.0016931905141132088,-0.0005643968380377363,3,-0.03997766722344967,-0.0049972084029312105,8
Sun Pharma,2025-05-16,2025-05-16,Good,Sun Pharma Announces FDA Approval Of Next Generation BLU-U Blue Light Photodynamic Therapy Illuminator - MarketScreener,0.5356314019693516,-0.036899447493733,-0.00922486187343325,4,-0.0013850292156034711,-0.0013850292156034711,1,-0.0016931905141132088,-0.0005643968380377363,3,-0.03997766722344967,-0.0049972084029312105,8
Sun Pharma,2025-05-16,2025-05-16,Good,FDA Approves Sun Pharma's New LED BLU-U Device for AK - Dermatology Times,0.4856314019693515,-0.036899447493733,-0.00922486187343325,4,-0.0013850292156034711,-0.0013850292156034711,1,-0.0016931905141132088,-0.0005643968380377363,3,-0.03997766722344967,-0.0049972084029312105,8
Sun Pharma,2025-05-18,2025-05-19,Good,Sun Pharma gets FDA approval for new device to treat skin disease - Indian Pharma Post,0.5470454545454545,-0.005563837507618761,-0.0018546125025395868,3,-0.0008941218090984956,-0.0008941218090984956,1,-0.010029578461523636,-0.002507394615380909,4,-0.016487537778240892,-0.0020609422222801115,8
Sun Pharma,2025-05-19,2025-05-19,Good,Sun Pharma rises after USFDA approves next-gen Blue Light PDT device for actinic keratosis - Business Standard,0.4852964409089657,-0.005563837507618761,-0.0018546125025395868,3,-0.0008941218090984956,-0.0008941218090984956,1,-0.010029578461523636,-0.002507394615380909,4,-0.016487537778240892,-0.0020609422222801115,8
