Company,Drug_Name,FDA_Scientific_Name,Date,Classification,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query
Dr. Reddy's,Unknown Drug,Unknown Drug,2021-12-03,Bad,0.0,0.09090909090909091,https://example.com/drreddys-hyderabad-inspection,0.4565909090909091,FDA Inspection at Dr. Reddy's Hyderabad Facility Concludes,FDA concludes inspection at Dr. Reddy's Laboratories Hyderabad facility with observations under Form 483.,Comprehensive Sample Data,Dr. Reddy FDA Inspection
Sun Pharma,Anti,Anti,2021-12-16,Good,0.19999999999999998,0.045454545454545456,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYzJ3WjhvZWp6c2tha09DU1VncFNpLXA1TWpwanNyVWRLS2VHRzFKVUxfUWNJb3V4VjR3ckZ2RVdZSnc2Y2x5ajVtQjV0VzFzYkpfcmV5bFU0ZjQyaVd4VFY4RmgxSkZIYy16MVh1YXVhU3F2dk9EUHJSeFB5Vm93LU9aTHZDSTFvYVY2THg1Z0xELVJGVmlCTWs1bkNBbkd5QXlsVkpWdE1vQdIBrwFBVV95cUxPSTI0UXZaNF9pczE0TGMwS3Z1N1c2MGJIcHdVN2RLTGVfbTNUY3k3MjNJdkM3a2VoQnppbjgwU3JQX2o2NnBCWGs4dEdqVUhibjNlUUpUYWQtMkF1eU5TV1BPLVZEQWFabDZMdnpDb1RMNHpoMjlWVTRPaVdRemVlVWtuOVVwSnlPMkEyUkJnNUxxeFlNYkhvU29qU2x3TmdxaHJmcGY5QmFaWjdIQkFn?oc=5,0.548533405928448,Sun Pharma Wins U.S. FDA Approval For Anti-Fungal Injection — Analyst Take - NDTV Profit,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYzJ3WjhvZWp6c2tha09DU1VncFNpLXA1TWpwanNyVWRLS2VHRzFKVUxfUWNJb3V4VjR3ckZ2RVdZSnc2Y2x5ajVtQjV0VzFzYkpfcmV5bFU0ZjQyaVd4VFY4RmgxSkZIYy16MVh1YXVhU3F2dk9EUHJSeFB5Vm93LU9aTHZDSTFvYVY2THg1Z0xELVJGVmlCTWs1bkNBbkd5QXlsVkpWdE1vQdIBrwFBVV95cUxPSTI0UXZaNF9pczE0TGMwS3Z1N1c2MGJIcHdVN2RLTGVfbTNUY3k3MjNJdkM3a2VoQnppbjgwU3JQX2o2NnBCWGs4dEdqVUhibjNlUUpUYWQtMkF1eU5TV1BPLVZEQWFabDZMdnpDb1RMNHpoMjlWVTRPaVdRemVlVWtuOVVwSnlPMkEyUkJnNUxxeFlNYkhvU29qU2x3TmdxaHJmcGY5QmFaWjdIQkFn?oc=5"" target=""_blank"">Sun Pharma Wins U.S. FDA Approval For Anti-Fungal Injection — Analyst Take</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV Profit</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Dr. Reddy's,Laboratories Gets Fda,Laboratories Gets Fda,2022-02-09,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNElWamNGWUpCWmwySTV5OVlEOGFvRFQxLVlXejdheWZNZ05CMHhTVWUzdmdZWF9fQktQZ19qaDFVX2JlYVVnWkhXc2oycEl2OVhVZHhpX1ViYVN2b0RYRGl0aE5WSW9ua1VPbUhGWmg2WkFqSS1LcG1fUVVmRno5Z1d3QWlFVURRbko4cUhBenk0cy1GdWkxNklxcGFJTkdhVDlSMllWSFRlYjDSAbMBQVVfeXFMUFJ2RVF2S0VBeGpkRnFnQ3BBaDJDMlkxeW8yTjJLQVk5enlEUjVjamxjeHQ0Tmd5RGVxYzVnd1NIODR6ZDZiMEhvUWNKd2s0VlR3dGtaY3I1enZja0ZjcVVkdnFEdXVMYkk3M2NLN3FNOFVMRnpGZjJSNUlLeGJEVnF3ZWJFTTg0VTdjYUJRR29Bd1EwOUZYbFB5VVdVX0RweWVwLTIyWUVhOEsxdEQ1anZWdmc?oc=5,0.5470454545454545,"Dr Reddy's Laboratories Gets FDA Approval, Launches Drug In US Market - NDTV","<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNElWamNGWUpCWmwySTV5OVlEOGFvRFQxLVlXejdheWZNZ05CMHhTVWUzdmdZWF9fQktQZ19qaDFVX2JlYVVnWkhXc2oycEl2OVhVZHhpX1ViYVN2b0RYRGl0aE5WSW9ua1VPbUhGWmg2WkFqSS1LcG1fUVVmRno5Z1d3QWlFVURRbko4cUhBenk0cy1GdWkxNklxcGFJTkdhVDlSMllWSFRlYjDSAbMBQVVfeXFMUFJ2RVF2S0VBeGpkRnFnQ3BBaDJDMlkxeW8yTjJLQVk5enlEUjVjamxjeHQ0Tmd5RGVxYzVnd1NIODR6ZDZiMEhvUWNKd2s0VlR3dGtaY3I1enZja0ZjcVVkdnFEdXVMYkk3M2NLN3FNOFVMRnpGZjJSNUlLeGJEVnF3ZWJFTTg0VTdjYUJRR29Bd1EwOUZYbFB5VVdVX0RweWVwLTIyWUVhOEsxdEQ1anZWdmc?oc=5"" target=""_blank"">Dr Reddy's Laboratories Gets FDA Approval, Launches Drug In US Market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
Dr. Reddy's,Revlimid,Revlimid,2022-09-08,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMisgFBVV95cUxNeXg3cFVZLU40RjIxZDUzUlRuQ1VXRzk2RHo1bUMxX2FhRHNxTTJsYUVURGxuRnNKc1c1ZS15R19ING9JaGhwcDl5SWVzYU5lVHRQR09uRER0UEhkeldNUmx2Y011X2hnTnZ0MVN6MWVKQmlINHJXWnBFT0RHdTlUcW5XSU9rV05ENlM1b09oVjFOTk9aVGtGYzNJNjBVdThnMTVWaVhNek91WUFMX3dLekJn?oc=5,0.5470454545454545,"Dr. Reddy’s Launches, Cipla Receives Approval for Generic Revlimid - Managed Healthcare Executive","<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxNeXg3cFVZLU40RjIxZDUzUlRuQ1VXRzk2RHo1bUMxX2FhRHNxTTJsYUVURGxuRnNKc1c1ZS15R19ING9JaGhwcDl5SWVzYU5lVHRQR09uRER0UEhkeldNUmx2Y011X2hnTnZ0MVN6MWVKQmlINHJXWnBFT0RHdTlUcW5XSU9rV05ENlM1b09oVjFOTk9aVGtGYzNJNjBVdThnMTVWaVhNek91WUFMX3dLekJn?oc=5"" target=""_blank"">Dr. Reddy’s Launches, Cipla Receives Approval for Generic Revlimid</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Managed Healthcare Executive</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
Dr. Reddy's,Epipen,Epipen,2022-09-18,Good,0.0,0.045454545454545456,https://example.com/drreddy-epipen-approval,0.5395454545454546,Dr Reddy Gets FDA Approval for Generic EpiPen,Dr Reddy's Laboratories receives FDA approval for generic version of EpiPen (epinephrine) auto-injector.,Comprehensive Sample Data,Dr Reddy FDA Approval
Biocon,Unknown Drug,Unknown Drug,2023-02-13,Bad,-0.3333333333333333,0.045454545454545456,https://news.google.com/rss/articles/CBMivAFBVV95cUxNNlo5VXZOMTRueS0tQUdmR0prdWd6NDVHQzcyWWt1dGtJeVVCeERUX0l4TVJzRXl0YUt3Nl9wZVAtcFVnenZoQlJfY0hPaXZBVElQZzMzS1ZNV1oyRDJQSkl0QzNscGM4SExDZUhYaDAza1NCLXUyR0M5Uzg2UVZFTmR6aDBXRldqSWV4ZFFUQm5wRGRpVTZtbDRYSUl0Vi1VbklrY09VTjVpQTNQNWxSZFdGVS1zRUdPV3JwNg?oc=5,0.4550700366906426,Biocon's proposed Avastin biosim hit with FDA rejection after failed plant inspection - Fierce Pharma,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNNlo5VXZOMTRueS0tQUdmR0prdWd6NDVHQzcyWWt1dGtJeVVCeERUX0l4TVJzRXl0YUt3Nl9wZVAtcFVnenZoQlJfY0hPaXZBVElQZzMzS1ZNV1oyRDJQSkl0QzNscGM4SExDZUhYaDAza1NCLXUyR0M5Uzg2UVZFTmR6aDBXRldqSWV4ZFFUQm5wRGRpVTZtbDRYSUl0Vi1VbklrY09VTjVpQTNQNWxSZFdGVS1zRUdPV3JwNg?oc=5"" target=""_blank"">Biocon's proposed Avastin biosim hit with FDA rejection after failed plant inspection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Pharma</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Unknown Drug,Unknown Drug,2023-02-14,Bad,-0.05,0.045454545454545456,https://news.google.com/rss/articles/CBMingFBVV95cUxNZzBzUGxKcmloU1A4ai1QaGpYbkxMMGFwOXFKR096d2dtWlN1alhKaW5MZG5JZWQtb3R4SXlwb3ZLbDlhWDY1NHFWT3ZtVUZCY0xzRk5lb2ZHUUo0ekhoTXpYdW1BNF9KTnl2Wjl4aXRvQzZHTG9wUWx6ckJTbnhtMzhLbzVLVzhJUUFTZy0tVDdlckktYW95QUJuZ0JHZw?oc=5,0.46092847343683296,"FDA Issues CRL for Biocon Biologics, Viatris Avastin Biosimilar - Center for Biosimilars","<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxNZzBzUGxKcmloU1A4ai1QaGpYbkxMMGFwOXFKR096d2dtWlN1alhKaW5MZG5JZWQtb3R4SXlwb3ZLbDlhWDY1NHFWT3ZtVUZCY0xzRk5lb2ZHUUo0ekhoTXpYdW1BNF9KTnl2Wjl4aXRvQzZHTG9wUWx6ckJTbnhtMzhLbzVLVzhJUUFTZy0tVDdlckktYW95QUJuZ0JHZw?oc=5"" target=""_blank"">FDA Issues CRL for Biocon Biologics, Viatris Avastin Biosimilar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Center for Biosimilars</font>",Google News Enhanced,"""Biocon"" FDA approval"
Sun Pharma,Unknown Drug,Unknown Drug,2023-02-14,Bad,-0.09714285714285713,0.045454545454545456,https://news.google.com/rss/articles/CBMirwFBVV95cUxPa0NMc1l1WXRJX1ljb1RrVHQyNEtlYTBsWDM5TlY4d3FKc0lTVkUyNmdVcmsxZnkxVU5wZUpJRnBEZzl5cUgyejlPLWkzZ01pNzdrdFNkX01vVzhNVTZPSFNnSk1TRkJ4eFNrdXFYc0F0RUtGNXJqc0ZuNGxiRWs2R0xpUEYtUXoyb0Nra0tDRnVoN19jejFmTThqLWNRcWZzQ0pmVWVfc0RhcTJ2alpj?oc=5,0.46709232998702355,Sun Pharma recalls generic for high blood pressure after failed FDA lab test - Fierce Pharma,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPa0NMc1l1WXRJX1ljb1RrVHQyNEtlYTBsWDM5TlY4d3FKc0lTVkUyNmdVcmsxZnkxVU5wZUpJRnBEZzl5cUgyejlPLWkzZ01pNzdrdFNkX01vVzhNVTZPSFNnSk1TRkJ4eFNrdXFYc0F0RUtGNXJqc0ZuNGxiRWs2R0xpUEYtUXoyb0Nra0tDRnVoN19jejFmTThqLWNRcWZzQ0pmVWVfc0RhcTJ2alpj?oc=5"" target=""_blank"">Sun Pharma recalls generic for high blood pressure after failed FDA lab test</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Pharma</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Dr. Reddy's,Unknown Drug,Unknown Drug,2023-03-07,Good,-0.16666666666666666,0.045454545454545456,https://example.com/drreddy-facility-clearance,0.5195454545454545,DRREDDY Receives FDA Clearance for Manufacturing Facility,Dr. Reddy's (DRREDDY) receives FDA clearance for its manufacturing facility after addressing previous observations.,Comprehensive Sample Data,DRREDDY FDA Clearance
Sun Pharma,Its Product,Its Product,2023-08-21,Bad,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOd0NoMDhJT2dKdDVXUVl5RFBhZ0pqZUZfS19fMHRfUnRkdE5lSkhIREdwRUdPSmNTcTB4b0hyZEtuQzh5c1hCcEozcWp6T3Z6bVJqT3dzdi1fX0ZpTUE5TW1rcERaVy1QbTdndzNwX3R1UDcxRWdaNlVRNm0zWFUtV0NIVzI1cW9icWpUYXRUTTFULVRzY1g0cERzNWhFa0ZpRXpTbEVhcEs5ZjZ2U28wWlBXbzdJUy1tWHBQYl96VHJwWWM?oc=5,0.4646887627091707,Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following Approval Of Its Product - insights.citeline.com,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxOd0NoMDhJT2dKdDVXUVl5RFBhZ0pqZUZfS19fMHRfUnRkdE5lSkhIREdwRUdPSmNTcTB4b0hyZEtuQzh5c1hCcEozcWp6T3Z6bVJqT3dzdi1fX0ZpTUE5TW1rcERaVy1QbTdndzNwX3R1UDcxRWdaNlVRNm0zWFUtV0NIVzI1cW9icWpUYXRUTTFULVRzY1g0cERzNWhFa0ZpRXpTbEVhcEs5ZjZ2U28wWlBXbzdJUy1tWHBQYl96VHJwWWM?oc=5"" target=""_blank"">Sun Pharma Seeks Recall Of Unapproved Phenobarbital Following Approval Of Its Product</a>&nbsp;&nbsp;<font color=""#6f6f6f"">insights.citeline.com</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Sun Pharma,Deuruxolitinib,Deuruxolitinib,2023-10-06,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZzB3WWF2OURNM0hWOFNuUE5iSG85cVNOR2EwU19yQnVsM3hVZlZxaWtnSXMwbkxNa25MS1B3TkhEZVpNdXNvS1JnWk53NmppdjNOUHo3bnZKYUl3MDB4dFVJRDNWX3RudGw3R29RWVBwcldkZHVFSUZUQUVwWTNlV2w0czdPNDByOWR1X3JmNUFIUmRCQ2pLczNIQ3N4S1NLYzdNbnZtV01jTE1ocGx2OGRHazhBVmdPVkc1VDFjMFB4R2JvU05zUFZ2WnFtbVXSAdQBQVVfeXFMTS1JVDV4YWVfWm45b0poNG82S20telNIQ2hkUWxFdnp5bFg5VDJIaGtlQnpHVUJlV3RiVldldE55NmFxeVpiUkJhWTZPdmo5QmdYMzJEbEVkRDdJVnNETlUwUld4cUd1dG8xaVloVTR2cFBxeGNWMURldVBaaE9aSmpSQXo2cVNhYkU2NnduU1Z0aGxOOTdzWDhRalZocmptbVRWRHFLdHJ6R3Z4bVprS3c2UmJ6VXRkc2lhenpsSVZMZEVDYndNamVWQ3dVbmp5LXVlem8?oc=5,0.49083830336075834,US FDA approves NDA for Sun Pharma's alopecia drug Deuruxolitinib - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxQZzB3WWF2OURNM0hWOFNuUE5iSG85cVNOR2EwU19yQnVsM3hVZlZxaWtnSXMwbkxNa25MS1B3TkhEZVpNdXNvS1JnWk53NmppdjNOUHo3bnZKYUl3MDB4dFVJRDNWX3RudGw3R29RWVBwcldkZHVFSUZUQUVwWTNlV2w0czdPNDByOWR1X3JmNUFIUmRCQ2pLczNIQ3N4S1NLYzdNbnZtV01jTE1ocGx2OGRHazhBVmdPVkc1VDFjMFB4R2JvU05zUFZ2WnFtbVXSAdQBQVVfeXFMTS1JVDV4YWVfWm45b0poNG82S20telNIQ2hkUWxFdnp5bFg5VDJIaGtlQnpHVUJlV3RiVldldE55NmFxeVpiUkJhWTZPdmo5QmdYMzJEbEVkRDdJVnNETlUwUld4cUd1dG8xaVloVTR2cFBxeGNWMURldVBaaE9aSmpSQXo2cVNhYkU2NnduU1Z0aGxOOTdzWDhRalZocmptbVRWRHFLdHJ6R3Z4bVprS3c2UmJ6VXRkc2lhenpsSVZMZEVDYndNamVWQ3dVbmp5LXVlem8?oc=5"" target=""_blank"">US FDA approves NDA for Sun Pharma's alopecia drug Deuruxolitinib</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Biocon,Unknown Drug,Unknown Drug,2023-10-09,Bad,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMitwFBVV95cUxPNmZTQWVscmJKUVNMTmtvei0wVWs3UjBIODNmZGd3ZWhwazdBQ19zdHAwaVFoNzdvWGpaeDloc2tqSzZVVFdJRms2WDg5TW1DTTlDTGZWMWM5WWhkaGRHUjd5alhtOFZsb1FWN0tZdTdBU3RNOC1ESUtIWWFfWml6eTJDWGg3QkZmQjdvSk1OeThSVy05MW9YNGtyLTRyTmFJM0kyWGZKR2tSUGVycDB0SmdOZEVWSGs?oc=5,0.4806429728497933,FDA hits Biocon's insulin copycat with a CRL as plant awaits pre-approval inspection - Fierce Pharma,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxPNmZTQWVscmJKUVNMTmtvei0wVWs3UjBIODNmZGd3ZWhwazdBQ19zdHAwaVFoNzdvWGpaeDloc2tqSzZVVFdJRms2WDg5TW1DTTlDTGZWMWM5WWhkaGRHUjd5alhtOFZsb1FWN0tZdTdBU3RNOC1ESUtIWWFfWml6eTJDWGg3QkZmQjdvSk1OeThSVy05MW9YNGtyLTRyTmFJM0kyWGZKR2tSUGVycDB0SmdOZEVWSGs?oc=5"" target=""_blank"">FDA hits Biocon's insulin copycat with a CRL as plant awaits pre-approval inspection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Pharma</font>",Google News Enhanced,"""Biocon"" FDA approval"
Dr. Reddy's,Unknown Drug,Unknown Drug,2023-11-30,Bad,0.0909090909090909,0.045454545454545456,https://news.google.com/rss/articles/CBMioAFBVV95cUxNbXNEV0t4V0YyV0t6dXM3MTVNOGo3bGpIUFhpWHlhU3FDNDdnUExfZFBNS25jY3BHT01EaGJsNWxEeHUzeE5aM05OMW9JWElQbHRPLTBUQ05ac2tRWUZfVUVlZDdIZzA5RmlrY0ltZzlWQXNTcFFvVXE3ckM5cUdKa1lwcjRNdXRkXzQ4cnFFT3hjNTlrUGF1UkpWR3hKWlJX?oc=5,0.42704545454545456,Dr. Reddy's scolded for maintenance shortfalls in new FDA Form 483 filing - Fierce Pharma,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxNbXNEV0t4V0YyV0t6dXM3MTVNOGo3bGpIUFhpWHlhU3FDNDdnUExfZFBNS25jY3BHT01EaGJsNWxEeHUzeE5aM05OMW9JWElQbHRPLTBUQ05ac2tRWUZfVUVlZDdIZzA5RmlrY0ltZzlWQXNTcFFvVXE3ckM5cUdKa1lwcjRNdXRkXzQ4cnFFT3hjNTlrUGF1UkpWR3hKWlJX?oc=5"" target=""_blank"">Dr. Reddy's scolded for maintenance shortfalls in new FDA Form 483 filing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Pharma</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
Dr. Reddy's,Unknown Drug,Unknown Drug,2024-02-12,Bad,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOdXJ5ak93U2xwM25UZnVxWnpZVFJsWXlVT3JCbjVKZ1hVTFZ3Qk5BNEVEdl8xNk5QWnFYWlZQZGhTWXJlOFZFeEdBZ252cnYwU1FvckZ4MENZeVM0RzNpREZhc3BaMnloVlZ5TUREVWQ0b0FwTGt6d0daeGViOG4yLVRPcUZDTF9QaEhjZDlETzFGVjhTTFYwQkRlUDZCU0F2UldfVGc2RFhCdzU1WDBsb0pZOW1zR3ByT1hkV25fT0JUN0lPVzdiY3NlMTczZmdGNmF4d1VPN3nSAd4BQVVfeXFMUHVGdUI4aGRLcjl5T05fUmtuT05XZERLQzR3ZEdNWUxCRjNwc1JVS1daTy1XdjdsSlZyY1VqMG9FZ3ltWFMtU3lzVGc0YkNoTTVOc1pHa1lyRURvNTdhZTVSUG96WWhUdHBtdzBqaFN4N1FmS1FQRmY1UTdyNVZnMDhtZVM4dkF0ZDhCT1l3TTczRnBYNlctTXFBSHlncldhbnNhN2p5TkhIUHhKMW1faWdKNzdlcmtvWTFlSHE2T3BwVm1zQkJRMWxlVEd5U3lGTzl0b3JVZ1p4Vk5mamdB?oc=5,0.4470454545454546,Dr Reddy's Laboratories R&D facility gets VAI status in USFDA inspection - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxOdXJ5ak93U2xwM25UZnVxWnpZVFJsWXlVT3JCbjVKZ1hVTFZ3Qk5BNEVEdl8xNk5QWnFYWlZQZGhTWXJlOFZFeEdBZ252cnYwU1FvckZ4MENZeVM0RzNpREZhc3BaMnloVlZ5TUREVWQ0b0FwTGt6d0daeGViOG4yLVRPcUZDTF9QaEhjZDlETzFGVjhTTFYwQkRlUDZCU0F2UldfVGc2RFhCdzU1WDBsb0pZOW1zR3ByT1hkV25fT0JUN0lPVzdiY3NlMTczZmdGNmF4d1VPN3nSAd4BQVVfeXFMUHVGdUI4aGRLcjl5T05fUmtuT05XZERLQzR3ZEdNWUxCRjNwc1JVS1daTy1XdjdsSlZyY1VqMG9FZ3ltWFMtU3lzVGc0YkNoTTVOc1pHa1lyRURvNTdhZTVSUG96WWhUdHBtdzBqaFN4N1FmS1FQRmY1UTdyNVZnMDhtZVM4dkF0ZDhCT1l3TTczRnBYNlctTXFBSHlncldhbnNhN2p5TkhIUHhKMW1faWdKNzdlcmtvWTFlSHE2T3BwVm1zQkJRMWxlVEd5U3lGTzl0b3JVZ1p4Vk5mamdB?oc=5"" target=""_blank"">Dr Reddy's Laboratories R&amp;D facility gets VAI status in USFDA inspection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
Biocon,Fda,Fda,2024-05-21,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi-wFBVV95cUxOeGRuOEpEaURCa1IyQjZsSzkydERHN2VJYmdHSm1pZFRhMFN4SzdJcDZCVERQbHZJQVczVVJjQUFQNXNyZWpLLTBiVjhuMUhwWWZkVHVPNjlUUUh0X3RHQTAxdHE0WHdhdGVJWDZ5U0ZVMzZydjMxRmtWUng3OWFQSFpIUmw4ME1MYjNiNHEtOEd5aUtFRDh3N3dvd0xfQmNSQmRMNFcxV2ZyWlZFUEFxNUdIOHFMWktOMFgyLTJmVC1pUWxwQUVjVEJVS2xiNnhTRWJCSEZUNzFBbzdCNHNVWTZhMFJqNzYwa0gxVTRBRUlQVmVuZUxFajNKcw?oc=5,0.5389115437152878,Biocon Biologics Obtains U.S. FDA Approval for Biosimilar Aflibercept for Yesafili™. Enters U.S. Ophthalmology Market - PR Newswire,"<a href=""https://news.google.com/rss/articles/CBMi-wFBVV95cUxOeGRuOEpEaURCa1IyQjZsSzkydERHN2VJYmdHSm1pZFRhMFN4SzdJcDZCVERQbHZJQVczVVJjQUFQNXNyZWpLLTBiVjhuMUhwWWZkVHVPNjlUUUh0X3RHQTAxdHE0WHdhdGVJWDZ5U0ZVMzZydjMxRmtWUng3OWFQSFpIUmw4ME1MYjNiNHEtOEd5aUtFRDh3N3dvd0xfQmNSQmRMNFcxV2ZyWlZFUEFxNUdIOHFMWktOMFgyLTJmVC1pUWxwQUVjVEJVS2xiNnhTRWJCSEZUNzFBbzdCNHNVWTZhMFJqNzYwa0gxVTRBRUlQVmVuZUxFajNKcw?oc=5"" target=""_blank"">Biocon Biologics Obtains U.S. FDA Approval for Biosimilar Aflibercept for Yesafili™. Enters U.S. Ophthalmology Market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2024-05-21,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNdklTR3R4bTR5TGtmbTdmT0FiR01ZTTBGNFpIdmV0akJCQkpNcWlYS21LQURkMGRfdE9TREUxQTdOZ2RvOTJ5M1ZoOFpPMkIzRXQtSzY2OGIyWkQzSDloSXU1TnRzSnR6NEl0TXA0SHV3dWVSMGVqNEs4NHBtWTdkYmRFQXNtZHVZWU11NlhIenFBRmlNcnVtSGN4NWozakhqdl8tdF9nSE4wZ2xXMThMSXVuclNpb0h1UXpMYmJkY05XdlB4N3Nndm9fMjEwTDk2Q2RHbmE4ZHJzY2M?oc=5,0.5239115437152878,"FDA Approves Biocon Biologics’ Yesafili, an Eylea Biosimilar, for the Treatment of Multiple Ophthalmic Conditions - Pharmaceutical Executive","<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxNdklTR3R4bTR5TGtmbTdmT0FiR01ZTTBGNFpIdmV0akJCQkpNcWlYS21LQURkMGRfdE9TREUxQTdOZ2RvOTJ5M1ZoOFpPMkIzRXQtSzY2OGIyWkQzSDloSXU1TnRzSnR6NEl0TXA0SHV3dWVSMGVqNEs4NHBtWTdkYmRFQXNtZHVZWU11NlhIenFBRmlNcnVtSGN4NWozakhqdl8tdF9nSE4wZ2xXMThMSXVuclNpb0h1UXpMYmJkY05XdlB4N3Nndm9fMjEwTDk2Q2RHbmE4ZHJzY2M?oc=5"" target=""_blank"">FDA Approves Biocon Biologics’ Yesafili, an Eylea Biosimilar, for the Treatment of Multiple Ophthalmic Conditions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pharmaceutical Executive</font>",Google News Enhanced,"""Biocon"" FDA approval"
Dr. Reddy's,Unknown Drug,Unknown Drug,2024-06-25,Bad,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMipAFBVV95cUxOX2VjMVlJaUxJTUxIbVR6dmZvbnlQbF9YYk0wb0NCQXR5Q3lCNUVuRV9TOHhyMXltV0pKWW9TRnFNSDdLTnpuR0dNZ2R1N096TkVKNU1Da1VON3BnTTFPNHNxajExSVljZmVQZWdrR0ljMTlhVTAxRVhuMWFDVUJKMDB0TTItZjFSQVNDOHdycjJBYXU1OVBFaFBWLXJ3TUhvRVhqbg?oc=5,0.42704545454545456,FDA slams Dr. Reddy's plants in India with a pair of Form 483s - Fierce Pharma,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOX2VjMVlJaUxJTUxIbVR6dmZvbnlQbF9YYk0wb0NCQXR5Q3lCNUVuRV9TOHhyMXltV0pKWW9TRnFNSDdLTnpuR0dNZ2R1N096TkVKNU1Da1VON3BnTTFPNHNxajExSVljZmVQZWdrR0ljMTlhVTAxRVhuMWFDVUJKMDB0TTItZjFSQVNDOHdycjJBYXU1OVBFaFBWLXJ3TUhvRVhqbg?oc=5"" target=""_blank"">FDA slams Dr. Reddy's plants in India with a pair of Form 483s</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Pharma</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
