Company,Drug_Name,FDA_Scientific_Name,Date,Event_Type,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query,Notes
Sun Pharma,Unknown Drug,Unknown Drug,2021-02-07,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNRzM4bGFxYWZrY3l5QzcycHBjUkhLMWJDcXlZNXpJZHp2dGF2aU5OaFZqRjNjRFFRS0JvSGdSc1RMWEllLW1paTI4Vy05Sk9BVlRCVHd4aEdYWWhNSGstQ0ZTakZtZmRFM0R0dndGUVpMaUZDWnVTS1FyRkprSV9qNjRuSi1ad0s1cmplNTBUdjBFTnYyaklwTElzS0o0SHpIV25LaW1LWXRBSHhxbnBKRy0tRnJwYmdaYklwUWRDNzh1Qm9Fd21PTk5FNHl6SlFCeUxPb1BQUjVGcXV1b291U2FPOU5BUU400gHuAUFVX3lxTE9jMzdQdG1qRGZ3eDBQVHB0dm0zaUxpM3JVeGk4cFJYQUdfV3pLc0dUbEo3ZVpTMTViX081eEUzV0ZUcGxTVlc0WVpoOTFSRW1HVUFIc3g4Q1IxSEVFMmFwQmRpTnhNQmd5RkhXc3RISzRHbGw1ZVBXcjMwVVc3SEVMRE56M3ZJMkxxRlM1V1dINlVZUW1mVzQwLUJQRkY0T29yREh4SXhNd3h3WHJGeGJWMFJCLXY3UWJ4eU1TbmdnMjVEOUhqOUtCNndXX1B3WEUwcEFycEc3SjhMeDZqRDZ1Tnhic29EUGRYMXU0Q0E?oc=5,0.505,"Sun Pharma recalls 36,275 cartons of testosterone injection in the US for labelling error - ET HealthWorld","<a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxNRzM4bGFxYWZrY3l5QzcycHBjUkhLMWJDcXlZNXpJZHp2dGF2aU5OaFZqRjNjRFFRS0JvSGdSc1RMWEllLW1paTI4Vy05Sk9BVlRCVHd4aEdYWWhNSGstQ0ZTakZtZmRFM0R0dndGUVpMaUZDWnVTS1FyRkprSV9qNjRuSi1ad0s1cmplNTBUdjBFTnYyaklwTElzS0o0SHpIV25LaW1LWXRBSHhxbnBKRy0tRnJwYmdaYklwUWRDNzh1Qm9Fd21PTk5FNHl6SlFCeUxPb1BQUjVGcXV1b291U2FPOU5BUU400gHuAUFVX3lxTE9jMzdQdG1qRGZ3eDBQVHB0dm0zaUxpM3JVeGk4cFJYQUdfV3pLc0dUbEo3ZVpTMTViX081eEUzV0ZUcGxTVlc0WVpoOTFSRW1HVUFIc3g4Q1IxSEVFMmFwQmRpTnhNQmd5RkhXc3RISzRHbGw1ZVBXcjMwVVc3SEVMRE56M3ZJMkxxRlM1V1dINlVZUW1mVzQwLUJQRkY0T29yREh4SXhNd3h3WHJGeGJWMFJCLXY3UWJ4eU1TbmdnMjVEOUhqOUtCNndXX1B3WEUwcEFycEc3SjhMeDZqRDZ1Tnhic29EUGRYMXU0Q0E?oc=5"" target=""_blank"">Sun Pharma recalls 36,275 cartons of testosterone injection in the US for labelling error</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET HealthWorld</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Unknown Drug,Unknown Drug,2021-03-14,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMiswFBVV95cUxPTFcydF9oOVNrdnRCMHZHQXFDdHRjaVVsOHE3ci1hRFhHbXpyc1l1SkZlVWREQldoSGVpQWdsNDlqbGVOVDBkNXdkdEM5NVFrSWhuNXczWGZCQXNESVZONk9aMk9KNFl6WlB2ZUhqbk1tZ1JPcERjUDBBa2dRYnF1b0luMnVjcExRNkE0YjhyaEFpVG4zLVA1RHpRN0hPcVhYdHFzSHg2YkpvTllPMlRtMHNJWQ?oc=5,0.505,"Sun Pharma, Dr Reddy's, Aurobindo recall products in the US market - Deccan Herald","<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxPTFcydF9oOVNrdnRCMHZHQXFDdHRjaVVsOHE3ci1hRFhHbXpyc1l1SkZlVWREQldoSGVpQWdsNDlqbGVOVDBkNXdkdEM5NVFrSWhuNXczWGZCQXNESVZONk9aMk9KNFl6WlB2ZUhqbk1tZ1JPcERjUDBBa2dRYnF1b0luMnVjcExRNkE0YjhyaEFpVG4zLVA1RHpRN0hPcVhYdHFzSHg2YkpvTllPMlRtMHNJWQ?oc=5"" target=""_blank"">Sun Pharma, Dr Reddy's, Aurobindo recall products in the US market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Herald</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Unknown Drug,Unknown Drug,2021-04-25,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQMlFKMkFXTHoxQXVZWXo1NklvSXVVZTRRc3lDaWQ3NF9TSkEtcmJGLVI2dk1UVlM2V2xHeXF2RUdLbDd6TGhiRHdLTUdZQVlCYTJCTWU3MklkMUFwUXNkNVcxYzdHRXM2TnpmNVQybnU0anNZcHQtNGJ6R2RNTmVrTjZOMlowblM3aWdKQzFsU0x3dnpIbkt6UTBrZHozSDFnZjVMU0FxbVhxVmF6cW1wNDNud2JSVVFjZjlJanNxa3N1UdIBxwFBVV95cUxObHpMRktBeXFNUndTb0MxVm42VDJZZ2hYM1k4N1RYUVpVVlVnUEJ6MUF2dXdONUFCRXF0M1FNZUt3SzUtdVpkUXBValFxUDJnTlZLMU9vZGFDclU0ODRGRjZ4RDc5VFdnMDkyNEdYemRzTFpRZkxHenNXdWZKZVI5Z1hhdHlvWjRrMERXZFhYV2JzbFAxNldCbnNna1k3dkFvRnJKZUN6djhncnV0VnlQRXU1SmUzYjhwMFBMZjJxYjREMHJidm9n?oc=5,0.505,"Lupin, Sun Pharma, Jubilant Cadista recall drugs in US market - ET HealthWorld","<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQMlFKMkFXTHoxQXVZWXo1NklvSXVVZTRRc3lDaWQ3NF9TSkEtcmJGLVI2dk1UVlM2V2xHeXF2RUdLbDd6TGhiRHdLTUdZQVlCYTJCTWU3MklkMUFwUXNkNVcxYzdHRXM2TnpmNVQybnU0anNZcHQtNGJ6R2RNTmVrTjZOMlowblM3aWdKQzFsU0x3dnpIbkt6UTBrZHozSDFnZjVMU0FxbVhxVmF6cW1wNDNud2JSVVFjZjlJanNxa3N1UdIBxwFBVV95cUxObHpMRktBeXFNUndTb0MxVm42VDJZZ2hYM1k4N1RYUVpVVlVnUEJ6MUF2dXdONUFCRXF0M1FNZUt3SzUtdVpkUXBValFxUDJnTlZLMU9vZGFDclU0ODRGRjZ4RDc5VFdnMDkyNEdYemRzTFpRZkxHenNXdWZKZVI5Z1hhdHlvWjRrMERXZFhYV2JzbFAxNldCbnNna1k3dkFvRnJKZUN6djhncnV0VnlQRXU1SmUzYjhwMFBMZjJxYjREMHJidm9n?oc=5"" target=""_blank"">Lupin, Sun Pharma, Jubilant Cadista recall drugs in US market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET HealthWorld</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Unknown Drug,Unknown Drug,2021-11-07,Bad,0.1333333333333333,0.0625,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOc3hIdlg0V0dOWTNSck9FZEVGUUFlWkctNk9YanMwLWtBOWtkVFJGSHg4ZTVoMmFDOTBPVzRnWGJZQUNWNDhDWm9RbEhhTjFxNjdqZ2xoQk15VzYxbEhwODFUVFF4dG1seVNLaFp2TUtDbWl3ajR0czlvcF94TFZMRGJJQ1RRTTRjWjFJRWNmWC02bFhwUVpZNklVVWsydW5sc1hGYnUxY0REdmJDeGtpVURsVW5nb2ltWmp0TlUtUDc2c2JOek1TSzlMdWc3Y1RTdGkzTzEtMUZuUdIB3wFBVV95cUxQZ1lBZzZDZ3kxd0RaMFpfY1IzS0JnbV9HaVZxeG1JaGNOYzZFeV9hSUlqRl91Q1BpVExxR25SVmM3dmJLeFJmTXhGcmVYd3BJRDd1UXZXMXNhbnJKaXp5bVdwZ0lQVVNHX2U5UUs0TWRocDg5SldmbzJzRFdYTXZ5THA1OGVUanN0SlVUdXdJNmV2Umx6VXBKYnJWQTRUbDVRS1R1d1hpV0lNNlNYenZRY2pIWjZYVVdiVVFJOWY1Z0pDaGlRRVBkd3kwRzUtV19yZVVqOGIzTDh5NTNyNFBF?oc=5,0.505,"Sun Pharma, Lupin recall products in US market - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxOc3hIdlg0V0dOWTNSck9FZEVGUUFlWkctNk9YanMwLWtBOWtkVFJGSHg4ZTVoMmFDOTBPVzRnWGJZQUNWNDhDWm9RbEhhTjFxNjdqZ2xoQk15VzYxbEhwODFUVFF4dG1seVNLaFp2TUtDbWl3ajR0czlvcF94TFZMRGJJQ1RRTTRjWjFJRWNmWC02bFhwUVpZNklVVWsydW5sc1hGYnUxY0REdmJDeGtpVURsVW5nb2ltWmp0TlUtUDc2c2JOek1TSzlMdWc3Y1RTdGkzTzEtMUZuUdIB3wFBVV95cUxQZ1lBZzZDZ3kxd0RaMFpfY1IzS0JnbV9HaVZxeG1JaGNOYzZFeV9hSUlqRl91Q1BpVExxR25SVmM3dmJLeFJmTXhGcmVYd3BJRDd1UXZXMXNhbnJKaXp5bVdwZ0lQVVNHX2U5UUs0TWRocDg5SldmbzJzRFdYTXZ5THA1OGVUanN0SlVUdXdJNmV2Umx6VXBKYnJWQTRUbDVRS1R1d1hpV0lNNlNYenZRY2pIWjZYVVdiVVFJOWY1Z0pDaGlRRVBkd3kwRzUtV19yZVVqOGIzTDh5NTNyNFBF?oc=5"" target=""_blank"">Sun Pharma, Lupin recall products in US market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Drug In Us Market,Drug In Us Market,2021-11-21,Bad,0.08,0.0625,https://news.google.com/rss/articles/CBMi-wFBVV95cUxNMUNGeVF6cnpWRWhndGt0VGNJTGE2aEE0bHE0QjA4V2hyaFZTVTBFejRNaU5XT1phNjJZdDdWVW5hWUw3dXYzbnl0NXlIamFlWjRGWXNVUG1QR3Z3cGsySDcyVEMxYWNnS2ZVUXlIeG10VEV1bVlJb24za3FGOTRobXNBX1l6aTVsZFpRTGU3eDB0TW5UVlR5WkRXLXI5WHFLdmpNQ21jYjUtSFBjTkNMa0hSZk5PUjc4cmFKb3FfTDVlVk1oMHRYbTdQZmo4b2FKMGthbERTSUJfZTlQNFMwNnhVak9HdmpicE1obGg5VUhmbHZUcUpUZlVyUdIBgAJBVV95cUxOcktGeWhWUWowcWZ4LVc1NkE0dElOc2JYWThOWGVnSFA0bDA4bmJ5bzJXd2xzUjF5bF9RNkVqQjROQkM1MEVicmtXeUYwenNHckJ3VU9xNGJRenJnX2JyTTFmUzlGRGdvVEI0cERwQXlZSHJwZWpKUVdPNEZzRWxXSDl1ZG52MDEtVmNmQmV1U3pUaTdzU3JqaFgzN0FkdjFSNmpyeVFPX2ZBZ2V0Um5laTZPNmdjUkFyYlB5dlgzb1FXS1YtMWg0RnJFekJPU2locjFrcTdESWRLbXpIdHhKblczY1ViVnhBMEtnNk0zc0hxZnFRTEoxdGNCeTA5alJj?oc=5,0.505,Sun Pharma recalls over 1.10 lakh bottles of generic drug in US market - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMi-wFBVV95cUxNMUNGeVF6cnpWRWhndGt0VGNJTGE2aEE0bHE0QjA4V2hyaFZTVTBFejRNaU5XT1phNjJZdDdWVW5hWUw3dXYzbnl0NXlIamFlWjRGWXNVUG1QR3Z3cGsySDcyVEMxYWNnS2ZVUXlIeG10VEV1bVlJb24za3FGOTRobXNBX1l6aTVsZFpRTGU3eDB0TW5UVlR5WkRXLXI5WHFLdmpNQ21jYjUtSFBjTkNMa0hSZk5PUjc4cmFKb3FfTDVlVk1oMHRYbTdQZmo4b2FKMGthbERTSUJfZTlQNFMwNnhVak9HdmpicE1obGg5VUhmbHZUcUpUZlVyUdIBgAJBVV95cUxOcktGeWhWUWowcWZ4LVc1NkE0dElOc2JYWThOWGVnSFA0bDA4bmJ5bzJXd2xzUjF5bF9RNkVqQjROQkM1MEVicmtXeUYwenNHckJ3VU9xNGJRenJnX2JyTTFmUzlGRGdvVEI0cERwQXlZSHJwZWpKUVdPNEZzRWxXSDl1ZG52MDEtVmNmQmV1U3pUaTdzU3JqaFgzN0FkdjFSNmpyeVFPX2ZBZ2V0Um5laTZPNmdjUkFyYlB5dlgzb1FXS1YtMWg0RnJFekJPU2locjFrcTdESWRLbXpIdHhKblczY1ViVnhBMEtnNk0zc0hxZnFRTEoxdGNCeTA5alJj?oc=5"" target=""_blank"">Sun Pharma recalls over 1.10 lakh bottles of generic drug in US market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Anti,Anti,2021-12-16,Good,0.1999999999999999,0.0555555555555555,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYzJ3WjhvZWp6c2tha09DU1VncFNpLXA1TWpwanNyVWRLS2VHRzFKVUxfUWNJb3V4VjR3ckZ2RVdZSnc2Y2x5ajVtQjV0VzFzYkpfcmV5bFU0ZjQyaVd4VFY4RmgxSkZIYy16MVh1YXVhU3F2dk9EUHJSeFB5Vm93LU9aTHZDSTFvYVY2THg1Z0xELVJGVmlCTWs1bkNBbkd5QXlsVkpWdE1vQdIBrwFBVV95cUxPSTI0UXZaNF9pczE0TGMwS3Z1N1c2MGJIcHdVN2RLTGVfbTNUY3k3MjNJdkM3a2VoQnppbjgwU3JQX2o2NnBCWGs4dEdqVUhibjNlUUpUYWQtMkF1eU5TV1BPLVZEQWFabDZMdnpDb1RMNHpoMjlWVTRPaVdRemVlVWtuOVVwSnlPMkEyUkJnNUxxeFlNYkhvU29qU2x3TmdxaHJmcGY5QmFaWjdIQkFn?oc=5,0.5978321614509641,Sun Pharma Wins U.S. FDA Approval For Anti-Fungal Injection — Analyst Take - NDTV Profit,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYzJ3WjhvZWp6c2tha09DU1VncFNpLXA1TWpwanNyVWRLS2VHRzFKVUxfUWNJb3V4VjR3ckZ2RVdZSnc2Y2x5ajVtQjV0VzFzYkpfcmV5bFU0ZjQyaVd4VFY4RmgxSkZIYy16MVh1YXVhU3F2dk9EUHJSeFB5Vm93LU9aTHZDSTFvYVY2THg1Z0xELVJGVmlCTWs1bkNBbkd5QXlsVkpWdE1vQdIBrwFBVV95cUxPSTI0UXZaNF9pczE0TGMwS3Z1N1c2MGJIcHdVN2RLTGVfbTNUY3k3MjNJdkM3a2VoQnppbjgwU3JQX2o2NnBCWGs4dEdqVUhibjNlUUpUYWQtMkF1eU5TV1BPLVZEQWFabDZMdnpDb1RMNHpoMjlWVTRPaVdRemVlVWtuOVVwSnlPMkEyUkJnNUxxeFlNYkhvU29qU2x3TmdxaHJmcGY5QmFaWjdIQkFn?oc=5"" target=""_blank"">Sun Pharma Wins U.S. FDA Approval For Anti-Fungal Injection — Analyst Take</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV Profit</font>",Google News Enhanced,"""Sun Pharma"" FDA approval",Selected over 1 overlapping events
Sun Pharma,Unknown Drug,Unknown Drug,2022-02-27,Bad,0.0,0.0625,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNQWU0c3ZxVU1uUHpRY2VNcHBQZEVKVVRpNTVuN19tUTY4c0ZPcDN2MDcweVZLaS0tSFRJaFBybFNFN2drWnBINkNyR2RXbDF0WFEwTkU3dHdYUEtkVVlFaXhrOEt4S2NaQjJQY0ZsYlk0SEx0SC05YkE5S1V1M1lza25iTm5waUhLZ2s1YUlROUVDVjhWSGVTWXNCd0x2SDJOV3lCTFVETHQ4UTVHSXFrWHlMR0pUY0o4UHhhU3RqdXRYRl9nWDNFRm9GQ0w4R19wc3hpNHM0TkhQd9IB3wFBVV95cUxPcm44V3lFOTNPQVh4ZjlzSDcyWlVKTWVCQ0lVbFZCR2dyd3hjMl9zeWExa240RUlwSE9GZGVEdUJzcGNRZlcxeUtmT1JKUWJUWVFOMjhmQTNUOXBRek5oTDVNNURvZnJVWlpvTGYyV09LRzRhNzhKUE1rTzdaTkZTWVI1T3ZzNU02Vm9IV294WS13WGJGQVFfdG41cXJrVFhYNXVYN04tMDdwOHlRektXUEMxRmlCVW5MUGZFNVFzSXlzU0lqN1ZsOUVQRUxpeUYzWmpXLVUtcno3cXp1VDFj?oc=5,0.505,"Aurobindo, Sun Pharma recall products in US market for defaulting norms - Business Standard","<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxNQWU0c3ZxVU1uUHpRY2VNcHBQZEVKVVRpNTVuN19tUTY4c0ZPcDN2MDcweVZLaS0tSFRJaFBybFNFN2drWnBINkNyR2RXbDF0WFEwTkU3dHdYUEtkVVlFaXhrOEt4S2NaQjJQY0ZsYlk0SEx0SC05YkE5S1V1M1lza25iTm5waUhLZ2s1YUlROUVDVjhWSGVTWXNCd0x2SDJOV3lCTFVETHQ4UTVHSXFrWHlMR0pUY0o4UHhhU3RqdXRYRl9nWDNFRm9GQ0w4R19wc3hpNHM0TkhQd9IB3wFBVV95cUxPcm44V3lFOTNPQVh4ZjlzSDcyWlVKTWVCQ0lVbFZCR2dyd3hjMl9zeWExa240RUlwSE9GZGVEdUJzcGNRZlcxeUtmT1JKUWJUWVFOMjhmQTNUOXBRek5oTDVNNURvZnJVWlpvTGYyV09LRzRhNzhKUE1rTzdaTkZTWVI1T3ZzNU02Vm9IV294WS13WGJGQVFfdG41cXJrVFhYNXVYN04tMDdwOHlRektXUEMxRmlCVW5MUGZFNVFzSXlzU0lqN1ZsOUVQRUxpeUYzWmpXLVUtcno3cXp1VDFj?oc=5"" target=""_blank"">Aurobindo, Sun Pharma recall products in US market for defaulting norms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" recall",
Sun Pharma,Unknown Drug,Unknown Drug,2022-04-24,Bad,-0.0833333333333333,0.0625,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQZmkwNDBfbjNMQjNoUVdaRjJIaDllWXNOODBPdmVtaVBqUGlSTmpIZXl4bmlLWklFR0xMMDI3bmZnRlBHMVF0Y1RTRFEzSnhtNmdiZTZrejlCOUU4WXJ4VXpMWXBYV1N2ZVktYjc0WUhQTVgyd0VfZkFESThSTWVVRVdWd0xrYmhzTks0aWFxYjVsYUVtNFp4Zlh1VkhqVEVwcFBQTG5ibVVXM3ZidHBzUC0weFQ2YXlzR2Y3VXBGNUFPcUdMTFdfVGhvaTJEWW84R09uV2FB0gHbAUFVX3lxTE5Hd3lVa2J3UjM2WmRjTDlXbjNjbnBQQzZkbVY0enljaEsweG5sZkNLWHhYc1NtU3Y5SFJoNXo5X05IRkg2WTBKdC1HOUVvV2M3aG9RY2tyRVZ1S2p6WWRHazRvcXVWeGVEakw3MkN5WkZGY29OQm5nQmNiZHNFWERnWk1HY2cybkJ4VEt1SThybVA0NnpHalhzMFNqN1d5RVY3cXFGU3JDTFZOdHBaemdnazhQdEJCWFFNY2hlQzFYRjNNR2lFX29zZ1pZQ3dJU2hDbllWNlRDVkpJNA?oc=5,0.505,"Aurobindo, Sun Pharma, other Indian pharma companies recall products in US market - Mint","<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxQZmkwNDBfbjNMQjNoUVdaRjJIaDllWXNOODBPdmVtaVBqUGlSTmpIZXl4bmlLWklFR0xMMDI3bmZnRlBHMVF0Y1RTRFEzSnhtNmdiZTZrejlCOUU4WXJ4VXpMWXBYV1N2ZVktYjc0WUhQTVgyd0VfZkFESThSTWVVRVdWd0xrYmhzTks0aWFxYjVsYUVtNFp4Zlh1VkhqVEVwcFBQTG5ibVVXM3ZidHBzUC0weFQ2YXlzR2Y3VXBGNUFPcUdMTFdfVGhvaTJEWW84R09uV2FB0gHbAUFVX3lxTE5Hd3lVa2J3UjM2WmRjTDlXbjNjbnBQQzZkbVY0enljaEsweG5sZkNLWHhYc1NtU3Y5SFJoNXo5X05IRkg2WTBKdC1HOUVvV2M3aG9RY2tyRVZ1S2p6WWRHazRvcXVWeGVEakw3MkN5WkZGY29OQm5nQmNiZHNFWERnWk1HY2cybkJ4VEt1SThybVA0NnpHalhzMFNqN1d5RVY3cXFGU3JDTFZOdHBaemdnazhQdEJCWFFNY2hlQzFYRjNNR2lFX29zZ1pZQ3dJU2hDbllWNlRDVkpJNA?oc=5"" target=""_blank"">Aurobindo, Sun Pharma, other Indian pharma companies recall products in US market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>",Google News Enhanced,"""Sun Pharma"" recall",Selected over 1 overlapping events
Sun Pharma,Generic Mesalamine Extended Release Capsules,Generic Mesalamine Extended Release Capsules,2022-05-13,Good,0.0,0.0555555555555555,https://news.google.com/rss/articles/CBMitgFBVV95cUxNSWtVUUpiWHJoakttNW5NY1I4bzVnQWRWa0tyMUFkWk5jN1pNMWlicm4ySHprWW9za3M2X0xFR09ZNy1VTlZIdXBCYzluX1oyd0tIb2dQUGw0M2NTSjBwM0paZXVJWVNWSzhpNWpnSmswOVZZWVhmNFRMWGoxS0lNVEl0UFBxdDhicFdobHk5ak5yU2pDTFIxbVdYN1BabE9PRGY5RW0wMFVBSzQ2MmVsY3NIZGg2Z9IBuwFBVV95cUxNRHlNdVhfaDZJdVMyajNPMHRTRkxUUDdyUi1OYWF0aU5xYmQ0TWQzaUl2Wm1ZV0JBZVlRblI0bDNKMnJIRHNISnlBNGVaMG53LW1kVDMxQjlNakpKNUNuaUFub3YzdjVTM2VnOWNBdnBoMUpyTXFLNDRDdkM2dmIzZjYxTE44S2t4UmlJVkJqT245V0RGNVB5MTBlWE0tQ2FiX0hieVZUR1VUUTlEVlNZM2VTSkFhNXI3MHJF?oc=5,0.6222222222222222,Sun Pharma announces US FDA approval for generic Mesalamine Extended Release capsules - Express Pharma,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxNSWtVUUpiWHJoakttNW5NY1I4bzVnQWRWa0tyMUFkWk5jN1pNMWlicm4ySHprWW9za3M2X0xFR09ZNy1VTlZIdXBCYzluX1oyd0tIb2dQUGw0M2NTSjBwM0paZXVJWVNWSzhpNWpnSmswOVZZWVhmNFRMWGoxS0lNVEl0UFBxdDhicFdobHk5ak5yU2pDTFIxbVdYN1BabE9PRGY5RW0wMFVBSzQ2MmVsY3NIZGg2Z9IBuwFBVV95cUxNRHlNdVhfaDZJdVMyajNPMHRTRkxUUDdyUi1OYWF0aU5xYmQ0TWQzaUl2Wm1ZV0JBZVlRblI0bDNKMnJIRHNISnlBNGVaMG53LW1kVDMxQjlNakpKNUNuaUFub3YzdjVTM2VnOWNBdnBoMUpyTXFLNDRDdkM2dmIzZjYxTE44S2t4UmlJVkJqT245V0RGNVB5MTBlWE0tQ2FiX0hieVZUR1VUUTlEVlNZM2VTSkFhNXI3MHJF?oc=5"" target=""_blank"">Sun Pharma announces US FDA approval for generic Mesalamine Extended Release capsules</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Express Pharma</font>",Google News Enhanced,"""Sun Pharma"" FDA clearance",Selected over 2 overlapping events
Sun Pharma,Unknown Drug,Unknown Drug,2022-07-24,Bad,-0.0625,0.0625,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNeERrdFFWYzBsbVhpSlJMSl9WMV9SRzl5aVNadkRnMEFtbS02czRzb1I2QjNISzlGQm5VeHNHNUhVenJHWkN4SEdJS3JaMXhMemE1ZzF2VERvNGZmdnlhNHUxbU9Uc1YxTEtraS1VSjh0SEV4TzZleF9vVUs2a2lUakJ1OEdUd0h2RXBjX3BKM2ViX1VvSUNtajQ2QkdBdV91THZLYlJId2ZrOC1hMlhrQ0lyaWRoMEpsWTVtUzlzdkU2TGdldGttbG9tdmxSYnN0b19HWmwxSnDSAd4BQVVfeXFMTkZQeHZDYzh4a3o2Q0VyZGV2M0t1STdMMGFvRHZfdU9VZkp1cktoclZEaTZBQ2V2YVA1UjU4dTNrQ0dGZF93dk5JN252elNsd3hiLTNjVlRVUVZJREI3d1dwMkNzbDhZZTVSUGFIbVVSUkhPZkUzcGJTMGNDY2JLZjBxTVRnWWl3TTlWdi1TelhGWkVSQlVRLTNQVTRnNlJmRzM0NFUwMHQ2YkF2d0pGNzMyQVNLejl5OGhlZGVWWDNtWjB5MmlNdkhEcjFNT2d5RWFiMHVfekh0NklEODlB?oc=5,0.505,"Sun Pharma, Glenmark recall products in US due to manufacturing issues - Business Standard","<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNeERrdFFWYzBsbVhpSlJMSl9WMV9SRzl5aVNadkRnMEFtbS02czRzb1I2QjNISzlGQm5VeHNHNUhVenJHWkN4SEdJS3JaMXhMemE1ZzF2VERvNGZmdnlhNHUxbU9Uc1YxTEtraS1VSjh0SEV4TzZleF9vVUs2a2lUakJ1OEdUd0h2RXBjX3BKM2ViX1VvSUNtajQ2QkdBdV91THZLYlJId2ZrOC1hMlhrQ0lyaWRoMEpsWTVtUzlzdkU2TGdldGttbG9tdmxSYnN0b19HWmwxSnDSAd4BQVVfeXFMTkZQeHZDYzh4a3o2Q0VyZGV2M0t1STdMMGFvRHZfdU9VZkp1cktoclZEaTZBQ2V2YVA1UjU4dTNrQ0dGZF93dk5JN252elNsd3hiLTNjVlRVUVZJREI3d1dwMkNzbDhZZTVSUGFIbVVSUkhPZkUzcGJTMGNDY2JLZjBxTVRnWWl3TTlWdi1TelhGWkVSQlVRLTNQVTRnNlJmRzM0NFUwMHQ2YkF2d0pGNzMyQVNLejl5OGhlZGVWWDNtWjB5MmlNdkhEcjFNT2d5RWFiMHVfekh0NklEODlB?oc=5"" target=""_blank"">Sun Pharma, Glenmark recall products in US due to manufacturing issues</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Sun Pharma"" recall",Selected over 1 overlapping events
